,cnt,casual,registered
5242,1.1055712373365478,-0.13540643565425026,1.3690330765425494
5243,0.04155142029131479,-0.09484262331502946,0.08069073593911874
5244,-0.31679722275500727,0.006566907533022525,-0.381791129918523
5245,-0.01357914017735014,0.47305074943406167,-0.17037084838360106
5246,0.13527337308804516,0.2905135939075681,0.06747696834318613
5247,0.15181254122864465,0.3107955000771785,0.08069073593911874
5248,-0.26166666228634233,0.06741262604185372,-0.3355429433327588
5249,-0.06319664459914857,0.3310774062467889,-0.18358461597953366
5250,0.5983700810248306,0.4324869370948409,0.576207020786592
5251,2.1640779983349145,1.2234812777096464,2.194893551288338
5252,2.103434381819383,0.7772793419782177,2.267569273065967
5253,1.0008231724460845,0.2499497815683473,1.1179714922198294
5254,0.5432395205561656,0.4122050309252305,0.5167450666048953
5255,0.09116892471311322,-0.013714998636587874,0.1137251549289503
5256,-0.17897082158334493,-0.03399690480619827,-0.2034052673734326
5257,-0.3443625029893397,-0.27737977884152304,-0.3223291757368262
5258,-0.6861719778950622,-0.480198840537627,-0.6658871332310743
5259,-0.9177203318634549,-0.6424540898945102,-0.8905211823619289
5260,-0.9618247802383869,-0.7235817145729518,-0.9169487175537941
5261,-0.9949031165195859,-0.7235817145729518,-0.956590020341592
5262,-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
5263,-0.9011811637228555,-0.683017902233731,-0.8574867633720973
5264,-0.6255283613795308,-0.6627359960641206,-0.5337494572717482
5265,0.4109261754313698,-0.378789309689575,0.6158483235743899
5266,1.3040412550237417,-0.13540643565425026,1.6068808932693364
5267,0.08565586866624673,-0.17597024799347105,0.15997334151471446
5268,-0.3278233348487402,0.1688221568899057,-0.4478599678981861
5269,-0.18448387763021143,0.2499497815683473,-0.30250852434292724
5270,0.1793778214629771,0.3919231247556201,0.08729761973708505
5271,0.35028255891583837,0.7772793419782177,0.16658022531268077
5272,-0.019092196224216634,0.3107955000771785,-0.12412266179783688
5273,0.32823033472837243,0.47305074943406167,0.2392559470903102
5274,0.7968400987120243,0.6555879049605553,0.7413791157357498
5275,1.8002162992417259,1.1626355592008153,1.7786598720164604
5276,1.5190504408515346,1.0815079345223737,1.4681363335120439
5277,1.0780059571022154,1.3248908085576983,0.8603030240991434
5278,0.5377264645092992,0.8381250604870488,0.3713936230496364
5279,0.2014300456504431,0.7569974358086072,-0.005198753434443288
5280,0.22899532588477553,0.7772793419782177,0.021228781757421954
5281,-0.21204915786454387,0.3107955000771785,-0.35536359472665774
5282,-0.581423913004599,-0.4193531220287958,-0.5601769924636134
5283,-0.6200153053326644,-0.4599169343680166,-0.5932114114534449
5284,-0.6365544734732638,-0.3990712158591854,-0.6328527142412428
5285,-0.895668107675989,-0.5410445590464582,-0.8971280661598952
5286,-0.9893900604727194,-0.6221721837248998,-0.9830175555334573
5287,-0.9452856120977874,-0.6627359960641206,-0.9169487175537941
5288,-0.9232333879103215,-0.6627359960641206,-0.8905211823619289
5289,-0.8019461548792586,-0.5207626528768479,-0.7914179253924343
5290,-0.39398000741113814,-0.15568834182386065,-0.42143243270632086
5291,0.1021950368068462,0.6961517172997761,-0.10430201040393794
5292,0.38887395124390384,1.2437631838792569,0.06087008454521981
5293,0.6865789777746945,1.7508108381195167,0.2524697146862428
5294,1.2764759747894092,2.8257518651088676,0.6092414397764235
5295,-0.2010230457708109,0.5136145617732825,-0.40821866511038823
5296,0.38336089519703737,1.568273682593023,-0.051446940020207464
5297,0.9291534438368201,2.318704210868608,0.3581798554537038
5298,0.5046481282281002,2.278140398529387,-0.1373364293937695
5299,0.43849145566570225,1.2437631838792569,0.12033203872691661
5300,0.5652917447436316,1.7710927442891269,0.10051138733301768
5301,0.2620736621659745,0.6353059987909448,0.10711827113098399
5302,-0.035631364364816114,0.8584069666566593,-0.3223291757368262
5303,-0.12384026111468,0.08769453221146412,-0.17697773218156737
5304,-0.1955099897239444,0.006566907533022525,-0.23643968636326415
5305,-0.38295389531740515,-0.21653406033269185,-0.3883980137164893
5306,-0.5483455767233999,-0.33822549735035423,-0.5469632248676808
5307,-0.6420675295201304,-0.3990712158591854,-0.639459598039209
5308,-0.7027111460356618,-0.4599169343680166,-0.6923146684229395
5309,-0.895668107675989,-0.6221721837248998,-0.8707005309680299
5310,-1.027981452800785,-0.7032998084033414,-1.0028382069273563
5311,-0.9893900604727194,-0.7032998084033414,-0.956590020341592
5312,-1.0114422846601854,-0.683017902233731,-0.9896244393314235
5313,-0.9122072758165884,-0.6424540898945102,-0.8839142985639625
5314,-0.8184853230198581,-0.31794359118074383,-0.8773074147659963
5315,-0.47667584811413555,-0.17597024799347105,-0.5139288058778492
5316,-0.035631364364816114,0.6353059987909448,-0.24965345395919677
5317,0.04706447633818128,0.9192526851654904,-0.24304657016123046
5318,0.5046481282281002,1.2640450900488671,0.19300776050454602
5319,1.0339015087272836,2.1970127738509455,0.5233519504028615
5320,0.9953101163992181,1.8319384627979582,0.5960276721804909
5321,0.7803009305714248,1.872502275137179,0.32514543646387223
5322,0.5652917447436316,1.6291194011018542,0.14675957391878186
5323,0.7692748184776919,1.973911805985231,0.27889724987810804
5324,0.8685098273212887,1.8116565566283478,0.4506762286252321
5325,0.38336089519703737,0.797561248147828,0.19961464430251233
5326,0.01949919610384882,0.6353059987909448,-0.18358461597953366
5327,-0.1899969336770779,0.3107955000771785,-0.3289360595347925
5328,-0.829511435113591,-0.4396350281984062,-0.850879879574131
5329,-0.895668107675989,-0.6221721837248998,-0.8707005309680299
5330,-0.906694219769722,-0.581608371385679,-0.8971280661598952
5331,-0.9893900604727194,-0.7032998084033414,-0.956590020341592
5332,-1.027981452800785,-0.7235817145729518,-0.9962313231293899
5333,-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
5334,-1.0169553407070517,-0.7032998084033414,-0.9896244393314235
5335,-0.950798668144654,-0.6627359960641206,-0.9235556013517604
5336,-0.5483455767233999,-0.6627359960641206,-0.4412530841002198
5337,0.37784783915017084,-0.5207626528768479,0.6224552073723562
5338,0.9126142756962207,-0.13540643565425026,1.1377921436137284
5339,0.1793778214629771,0.3310774062467889,0.10711827113098399
5340,-0.2671797183332088,0.3716412185860097,-0.4412530841002198
5341,-0.2010230457708109,0.10797643838107451,-0.276080989151062
5342,-0.06319664459914857,0.5338964679428929,-0.24965345395919677
5343,0.01949919610384882,0.3513593124163993,-0.09108824280800533
5344,-0.21204915786454387,0.4122050309252305,-0.3883980137164893
5345,-0.041144420411682606,0.2702316877379577,-0.1373364293937695
5346,0.5156742403218332,0.45276884326445127,0.47049688001913104
5347,1.8773990838978567,0.47305074943406167,2.095790294318843
5348,1.6182854496951316,0.6961517172997761,1.7125910340367971
5349,1.1441626296646132,0.3716412185860097,1.2501091681791556
5350,0.5267003524155661,0.1891040630595161,0.5696001369886257
5351,-0.030118308317949618,-0.03399690480619827,-0.02501940482834222
5352,-0.504241128348468,-0.27737977884152304,-0.5139288058778492
5353,-0.559371688817133,-0.5004807467072374,-0.5073219220798829
5354,-0.873615883488523,-0.5613264652160687,-0.8640936471700637
5355,-0.9563117241915204,-0.6424540898945102,-0.936769368947693
5356,-1.0224683967539183,-0.7032998084033414,-0.9962313231293899
5357,-1.0114422846601854,-0.7032998084033414,-0.9830175555334573
5358,-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
5359,-0.8791289395353895,-0.7032998084033414,-0.8244523443822658
5360,-0.3884669513642717,-0.6424540898945102,-0.25626033775716306
5361,0.8629967712744222,-0.35850740351996463,1.1510059112096611
5362,1.386737095726739,-0.23681596650230224,1.7390185692286624
5363,0.04706447633818128,-0.17597024799347105,0.1137251549289503
5364,-0.4325713997392036,-0.15568834182386065,-0.467680619292085
5365,-0.21756221391141037,0.08769453221146412,-0.2892947567469946
5366,-0.15140554134901246,0.1282583445506849,-0.22322591876733153
5367,0.013986140056982324,0.1891040630595161,-0.04484005622224115
5368,-0.041144420411682606,0.594742186451724,-0.24304657016123046
5369,-0.16794470948961193,0.006566907533022525,-0.2034052673734326
5370,0.625935361259163,0.3919231247556201,0.6224552073723562
5371,2.2633130071785112,0.797561248147828,2.452562019409024
5372,2.0979213257725164,0.3716412185860097,2.393100065227327
5373,1.028388452680417,0.4122050309252305,1.0981508408259306
5374,0.4991350721812337,0.2499497815683473,0.5167450666048953
5375,0.14078642913491166,0.04713071987224332,0.15336645771674817
5376,-0.2065361018176774,-0.09484262331502946,-0.21661903496936522
5377,-0.6200153053326644,-0.31794359118074383,-0.639459598039209
5378,-0.9122072758165884,-0.5613264652160687,-0.9103418337558278
5379,-0.9673378362852534,-0.683017902233731,-0.936769368947693
5380,-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
5381,-1.0169553407070517,-0.7032998084033414,-0.9896244393314235
5382,-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
5383,-0.8901550516291225,-0.7235817145729518,-0.831059228180232
5384,-0.46564973602040255,-0.6424540898945102,-0.3487567109286914
5385,0.6535006414934955,-0.480198840537627,0.9395856296747391
5386,1.6403376738825974,-0.013714998636587874,1.9702595021574834
5387,0.1077080928537127,-0.09484262331502946,0.15997334151471446
5388,-0.39398000741113814,-0.17597024799347105,-0.41482554890835455
5389,-0.3388494469424732,-0.31794359118074383,-0.30250852434292724
5390,-0.002553028083617154,-0.19625215416308145,0.06087008454521981
5391,-0.07422275669288156,0.04713071987224332,-0.10430201040393794
5392,0.013986140056982324,0.3716412185860097,-0.10430201040393794
5393,-0.16794470948961193,0.1282583445506849,-0.24304657016123046
5394,0.6093961931185635,0.5338964679428929,0.556386369392693
5395,1.9986863169289195,0.2093859692291265,2.327031227247664
5396,2.0207385411163856,1.0206622160135423,2.089183410520877
5397,0.8685098273212887,0.2905135939075681,0.9461925134727054
5398,0.4991350721812337,0.026848813702632923,0.5894207883825247
5399,0.22348226983790906,0.04713071987224332,0.2524697146862428
5400,-0.10178803692721403,-0.13540643565425026,-0.0778744752120727
5401,-0.46564973602040255,-0.31794359118074383,-0.4544668516961524
5402,-0.7357894823168607,-0.35850740351996463,-0.764990390200569
5403,-0.9122072758165884,-0.4599169343680166,-0.9433762527456594
5404,-1.0114422846601854,-0.683017902233731,-0.9896244393314235
5405,-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
5406,-0.9949031165195859,-0.7235817145729518,-0.956590020341592
5407,-0.895668107675989,-0.7235817145729518,-0.8376661119781984
5408,-0.47667584811413555,-0.6018902775552895,-0.3751842461205567
5409,0.6535006414934955,-0.33822549735035423,0.8933374430889749
5410,1.2709629187425426,-0.17597024799347105,1.5804533580774711
5411,0.21245615774417606,0.1282583445506849,0.21282841189844495
5412,-0.33333639089560674,0.026848813702632923,-0.40821866511038823
5413,-0.2671797183332088,0.1688221568899057,-0.3751842461205567
5414,-0.09076192483348104,-0.03399690480619827,-0.09769512660597163
5415,-0.01357914017735014,-0.05427881097580867,0.0014081303635230219
5416,-0.041144420411682606,0.6353059987909448,-0.25626033775716306
5417,-0.08524886878661454,0.4122050309252305,-0.23643968636326415
5418,0.30617811054090643,0.2702316877379577,0.27889724987810804
5419,1.2103193022270113,0.1688221568899057,1.3954606117344146
5420,0.4660567359000347,0.2499497815683473,0.47710376381709735
5421,-0.2671797183332088,-0.19625215416308145,-0.25626033775716306
5422,-0.134866373208413,-0.23681596650230224,-0.08448135901003902
5423,-0.22307526995827687,-0.480198840537627,-0.11090889420190425
5424,-0.30025805461440774,-0.35850740351996463,-0.24304657016123046
5425,-0.41603223159860414,-0.31794359118074383,-0.3950048975144556
5426,-0.7027111460356618,-0.5410445590464582,-0.6658871332310743
5427,-0.9342595000040544,-0.7032998084033414,-0.8905211823619289
5428,-1.0004161725664524,-0.7235817145729518,-0.9631969041395583
5429,-1.027981452800785,-0.683017902233731,-1.0094450907253225
5430,-1.0004161725664524,-0.7032998084033414,-0.9698037879375246
5431,-0.950798668144654,-0.7032998084033414,-0.9103418337558278
5432,-0.5318064085828005,-0.683017902233731,-0.41482554890835455
5433,0.4054131193845033,-0.480198840537627,0.6422758587662551
5434,1.1496756857114798,-0.11512452948463986,1.4152812631283134
5435,0.15732559727551113,-0.09484262331502946,0.21943529569641126
5436,-0.134866373208413,0.4324869370948409,-0.30250852434292724
5437,-0.134866373208413,0.1891040630595161,-0.22322591876733153
5438,0.1793778214629771,0.3716412185860097,0.09390450353505136
5439,0.23450838193164203,0.5541783741125033,0.10051138733301768
5440,0.16835170936924412,0.8584069666566593,-0.0778744752120727
5441,0.1793778214629771,0.6150240926213345,0.014621897959455642
5442,0.7582487063839588,0.6150240926213345,0.7083446967459183
5443,1.8608599157572572,1.0003803098439321,1.9041906641778201
5444,1.298528198976875,1.0612260283527633,1.2104678653913579
5445,-0.134866373208413,-0.05427881097580867,-0.1439433131917358
5446,-0.7247633702231278,-0.480198840537627,-0.7121353198168385
5447,-0.45462362392666955,-0.35850740351996463,-0.42803931650428717
5448,-0.37192778322367215,-0.21653406033269185,-0.3751842461205567
5449,-0.4601366799735361,-0.35850740351996463,-0.4346462003022535
5450,-0.3388494469424732,-0.29766168501113344,-0.30911540814089356
5451,-0.7854069867386592,-0.480198840537627,-0.7848110415944679
5452,-0.6641197537075962,-0.5207626528768479,-0.6262458304432764
5453,-0.7633547625511932,-0.5410445590464582,-0.7385628550087038
5454,-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
5455,-1.0004161725664524,-0.7235817145729518,-0.9631969041395583
5456,-0.9122072758165884,-0.6018902775552895,-0.8971280661598952
5457,-0.8019461548792586,-0.5613264652160687,-0.7782041577965016
5458,-0.31128416670814074,-0.17597024799347105,-0.31572229193885987
5459,0.0029600279632493384,0.3107955000771785,-0.09769512660597163
5460,0.6424745293997625,1.5885555887626335,0.2524697146862428
5461,0.8188923228994903,1.6088374949322437,0.4572831124231984
5462,1.2103193022270113,2.44039564788627,0.6554896263621878
5463,1.03941456477415,2.480959460225491,0.43746246102929953
5464,1.0228753966335504,2.2578584923597766,0.49031753141302997
5465,1.1055712373365478,2.8257518651088676,0.40442804203946797
5466,1.0118492845398175,2.338986117038218,0.4506762286252321
5467,1.0669798450084824,2.9271613959569196,0.32514543646387223
5468,1.127623461524014,2.7040604280912053,0.47049688001913104
5469,0.5597786886967651,1.4871460579145814,0.1864008767065797
5470,0.3227172786815059,0.8584069666566593,0.10711827113098399
5471,0.1959169896035766,0.9192526851654904,-0.06466070761614008
5472,0.1848908775098436,0.8381250604870488,-0.051446940020207464
5473,-0.17897082158334493,0.47305074943406167,-0.36857736232259036
5474,-0.6365544734732638,-0.6018902775552895,-0.5667838762615797
5475,-0.5703978009108659,-0.378789309689575,-0.5601769924636134
5476,-0.6916850339419287,-0.4599169343680166,-0.6791009008270069
5477,-0.7633547625511932,-0.21653406033269185,-0.8442729957761647
5478,-1.0114422846601854,-0.7032998084033414,-0.9830175555334573
5479,-1.0004161725664524,-0.7235817145729518,-0.9631969041395583
5480,-0.9673378362852534,-0.6424540898945102,-0.9499831365436257
5481,-0.873615883488523,-0.480198840537627,-0.8905211823619289
5482,-0.537319464629667,-0.11512452948463986,-0.6064251790493775
5483,0.22899532588477553,0.8989707789958801,-0.018412521030375908
5484,0.4660567359000347,1.2437631838792569,0.15336645771674817
5485,0.681065921727828,1.9536298998156205,0.1797939929086134
5486,1.017362340586684,2.0144756183244517,0.5629932531906594
5487,0.6645267535872285,1.1829174653704255,0.4110349258374343
5488,0.2510475500722415,0.8584069666566593,0.021228781757421954
5489,-0.6696328097544628,-0.378789309689575,-0.6791009008270069
5490,0.37784783915017084,1.2437631838792569,0.047656316949287195
5491,0.4440045117125688,1.1220717468615944,0.16658022531268077
5492,0.6700398096340949,1.2234812777096464,0.40442804203946797
5493,0.5101611842749667,0.9192526851654904,0.3119316688679396
5494,-0.0466574764585491,0.10797643838107451,-0.09108824280800533
5495,-0.2837188864738083,0.1891040630595161,-0.4016117813124219
5496,-0.30577111066127427,0.026848813702632923,-0.3751842461205567
5497,-0.6696328097544628,-0.31794359118074383,-0.6989215522209059
5498,-0.8239983790667246,-0.35850740351996463,-0.8707005309680299
5499,-0.928746443957188,-0.5613264652160687,-0.9301624851497268
5500,-1.0004161725664524,-0.683017902233731,-0.9764106717354909
5501,-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
5502,-0.9783639483789863,-0.683017902233731,-0.9499831365436257
5503,-0.9122072758165884,-0.7032998084033414,-0.8640936471700637
5504,-0.4270583436923371,-0.6018902775552895,-0.31572229193885987
5505,0.5046481282281002,-0.5004807467072374,0.767806650927615
5506,0.8905620515087547,-0.31794359118074383,1.1708265626035599
5507,-0.01357914017735014,0.006566907533022525,-0.018412521030375908
5508,-0.3774408392705387,0.006566907533022525,-0.4544668516961524
5509,-0.32231027880187374,0.2093859692291265,-0.4544668516961524
5510,0.09668198075997972,0.3716412185860097,-0.005198753434443288
5511,0.08565586866624673,0.2296678753987369,0.027835665555388262
5512,0.1959169896035766,1.0612260283527633,-0.11090889420190425
5513,0.052577532385047775,0.7367155296389969,-0.17697773218156737
5514,0.7196573140558934,0.6150240926213345,0.662096510160154
5515,2.2136955027567127,0.9395345913351009,2.346851878641563
5516,2.31293051160031,0.7367155296389969,2.5318446249846196
5517,1.2489106945550768,0.6150240926213345,1.2963573547649199
5518,0.4329783996188358,-0.29766168501113344,0.6158483235743899
5519,0.1021950368068462,-0.15568834182386065,0.17318710911064708
5520,-0.2010230457708109,-0.07456071714541906,-0.21661903496936522
5521,-0.6916850339419287,-0.33822549735035423,-0.7187422036148048
5522,-0.851563659301057,-0.4599169343680166,-0.8707005309680299
5523,-0.9397725560509209,-0.6018902775552895,-0.9301624851497268
5524,-1.0114422846601854,-0.683017902233731,-0.9896244393314235
5525,-1.0114422846601854,-0.683017902233731,-0.9896244393314235
5526,-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
5527,-0.8460506032541906,-0.7032998084033414,-0.7848110415944679
5528,-0.41603223159860414,-0.6627359960641206,-0.2826878729490283
5529,0.8519706591806893,-0.5004807467072374,1.1840403301994926
5530,1.734059626679328,0.1485402507202953,2.02972145633918
5531,0.1959169896035766,-0.03399690480619827,0.2458628308882765
5532,-0.22858832600514337,0.4122050309252305,-0.40821866511038823
5533,-0.019092196224216634,0.5338964679428929,-0.19679838357546628
5534,0.2620736621659745,0.49333265560367207,0.15336645771674817
5535,0.24553449402537503,0.6961517172997761,0.06747696834318613
5536,2.5444788655687023,2.2984223046989976,2.3006036920557986
5537,2.2688260632253776,2.8865975836176987,1.7786598720164604
5538,1.4032762638673386,1.973911805985231,1.0386888866442336
5539,1.5576418331796003,1.973911805985231,1.2236816329872904
5540,1.8167554673823254,1.2640450900488671,1.7654461044205276
5541,0.9787709482586185,0.6961517172997761,0.9461925134727054
5542,0.38887395124390384,0.3716412185860097,0.34496608785777116
5543,0.11873420494744569,0.04713071987224332,0.12693892252488292
5544,0.00847308401011583,0.2093859692291265,-0.05805382381817377
5545,-0.6034761371920648,-0.33822549735035423,-0.6130320628473438
5546,-0.8350244911604575,-0.5410445590464582,-0.8244523443822658
5547,-0.9122072758165884,-0.581608371385679,-0.9037349499578615
5548,-1.0114422846601854,-0.683017902233731,-0.9896244393314235
5549,-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
5550,-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
5551,-0.895668107675989,-0.7032998084033414,-0.8442729957761647
5552,-0.4491105678798031,-0.6627359960641206,-0.3223291757368262
5553,0.6535006414934955,-0.5004807467072374,0.9461925134727054
5554,1.5355896089921341,-0.07456071714541906,1.8645493613900224
5555,0.12976031704117869,0.1688221568899057,0.10051138733301768
5556,-0.23961443809887634,0.3107955000771785,-0.3883980137164893
5557,-0.024605252271083126,0.4324869370948409,-0.17037084838360106
5558,0.2510475500722415,0.49333265560367207,0.14015269012081555
5559,0.256560606119108,0.4122050309252305,0.17318710911064708
5560,0.08014281261938024,0.8381250604870488,-0.17697773218156737
5561,0.08014281261938024,0.5541783741125033,-0.08448135901003902
5562,0.44951756775943524,0.2702316877379577,0.4506762286252321
5563,2.081382157631917,0.9598164975047112,2.181679783692405
5564,2.3790871841627075,1.3451727147273087,2.412920716621226
5565,1.3812240396798725,1.1626355592008153,1.2765367033710209
5566,0.7968400987120243,0.1891040630595161,0.8933374430889749
5567,0.256560606119108,0.2296678753987369,0.2326490632923439
5568,-0.0466574764585491,0.10797643838107451,-0.09108824280800533
5569,-0.6586066976607298,-0.3990712158591854,-0.659280249433108
5570,-0.7578417065043267,-0.5004807467072374,-0.74516973880667
5571,-0.9618247802383869,-0.6424540898945102,-0.9433762527456594
5572,-1.0169553407070517,-0.6627359960641206,-1.0028382069273563
5573,-1.0224683967539183,-0.683017902233731,-1.0028382069273563
5574,-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
5575,-0.9011811637228555,-0.7032998084033414,-0.850879879574131
5576,-0.482188904161002,-0.7032998084033414,-0.3487567109286914
5577,0.681065921727828,-0.378789309689575,0.9395856296747391
5578,1.6237985057419981,-0.25709787267191264,2.02972145633918
5579,-0.15140554134901246,-0.29766168501113344,-0.08448135901003902
5580,-0.26166666228634233,0.026848813702632923,-0.3223291757368262
5581,-0.21204915786454387,0.06741262604185372,-0.276080989151062
5582,-0.8184853230198581,-0.5410445590464582,-0.8046316929883668
5583,-0.8405375472073241,-0.581608371385679,-0.8178454605842994
5584,-0.4215452876454706,-0.17597024799347105,-0.4478599678981861
5585,-0.31679722275500727,-0.15568834182386065,-0.3289360595347925
5586,-0.3774408392705387,-0.3990712158591854,-0.3223291757368262
5587,0.6755528656809615,-0.15568834182386065,0.8603030240991434
5588,1.2048062461801448,-0.09484262331502946,1.4747432173100101
5589,0.45503062380630177,-0.09484262331502946,0.576207020786592
5590,0.1959169896035766,-0.05427881097580867,0.2524697146862428
5591,-0.01357914017735014,-0.13540643565425026,0.027835665555388262
5592,-0.23410138205200984,-0.29766168501113344,-0.18358461597953366
5593,-0.581423913004599,-0.4193531220287958,-0.5601769924636134
5594,-0.7633547625511932,-0.5410445590464582,-0.7385628550087038
5595,-0.9177203318634549,-0.5207626528768479,-0.9301624851497268
5596,-0.9342595000040544,-0.6424540898945102,-0.9103418337558278
5597,-0.9838770044258529,-0.6627359960641206,-0.9631969041395583
5598,-1.0004161725664524,-0.683017902233731,-0.9764106717354909
5599,-0.9011811637228555,-0.6627359960641206,-0.8640936471700637
5600,-0.46564973602040255,-0.6221721837248998,-0.35536359472665774
5601,0.4219522875251028,-0.6627359960641206,0.7215584643418509
5602,1.1827540219926789,-0.378789309689575,1.5408120552896734
5603,0.22348226983790906,0.06741262604185372,0.2458628308882765
5604,-0.3664147271768057,-0.03399690480619827,-0.42803931650428717
5605,0.13527337308804516,0.5541783741125033,-0.018412521030375908
5606,0.29515199844717344,0.6961517172997761,0.12693892252488292
5607,0.2620736621659745,0.7367155296389969,0.07408385214115244
5608,0.16283865332237762,0.3919231247556201,0.06747696834318613
5609,0.32823033472837243,0.3513593124163993,0.27889724987810804
5610,0.8464576031338228,0.2905135939075681,0.9197649782808401
5611,1.6513637859763306,0.4122050309252305,1.8447287099961234
5612,1.2158323582738777,0.08769453221146412,1.428495030724246
5613,0.5542656326498986,0.3919231247556201,0.5365657179987942
5614,0.1793778214629771,0.06741262604185372,0.19300776050454602
5615,0.0029600279632493384,0.04713071987224332,-0.0118056372324096
5616,-0.2065361018176774,-0.19625215416308145,-0.18358461597953366
5617,-0.29474499856754127,-0.27737977884152304,-0.26286722155512937
5618,-0.24512749414574284,-0.05427881097580867,-0.276080989151062
5619,-0.6916850339419287,-0.4599169343680166,-0.6791009008270069
5620,-0.6200153053326644,-0.35850740351996463,-0.6262458304432764
5621,-0.8791289395353895,-0.5613264652160687,-0.8707005309680299
5622,-1.0224683967539183,-0.7032998084033414,-0.9962313231293899
5623,-0.9783639483789863,-0.7032998084033414,-0.9433762527456594
5624,-0.9452856120977874,-0.6627359960641206,-0.9169487175537941
5625,-0.8901550516291225,-0.683017902233731,-0.8442729957761647
5626,-0.6255283613795308,-0.4396350281984062,-0.6064251790493775
5627,-0.18448387763021143,-0.15568834182386065,-0.17037084838360106
5628,0.08565586866624673,0.3107955000771785,0.0014081303635230219
5629,-0.559371688817133,-0.4193531220287958,-0.5337494572717482
5630,-0.6255283613795308,-0.5004807467072374,-0.5866045276554785
5631,-0.807459210926125,-0.5207626528768479,-0.7980248091904005
5632,-0.9177203318634549,-0.6424540898945102,-0.8905211823619289
5633,-0.8791289395353895,-0.683017902233731,-0.831059228180232
5634,-0.9122072758165884,-0.5207626528768479,-0.9235556013517604
5635,-0.9563117241915204,-0.683017902233731,-0.9235556013517604
5636,-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
5637,-1.0004161725664524,-0.683017902233731,-0.9764106717354909
5638,-0.7523286504574602,-0.581608371385679,-0.7121353198168385
5639,-0.26166666228634233,-0.17597024799347105,-0.25626033775716306
5640,0.2620736621659745,0.47305074943406167,0.15997334151471446
5641,0.6424745293997625,1.0612260283527633,0.4242486934333669
5642,1.3316065352580742,1.8927841813067894,0.979226932462537
5643,1.419815432007938,2.4606775540558807,0.8999443268869413
5644,1.5411026650390007,2.42011374171666,1.0585095380381326
5645,1.6623898980700635,3.251671894670686,0.9329787458767728
5646,1.1496756857114798,2.2172946800205557,0.6554896263621878
5647,1.1717279098989457,2.2172946800205557,0.681917161554053
5648,1.0890320691959485,2.1158851491725037,0.6158483235743899
5649,0.13527337308804516,0.5744602802821137,-0.02501940482834222
5650,-0.019092196224216634,0.49333265560367207,-0.18358461597953366
5651,-0.504241128348468,-0.21653406033269185,-0.5337494572717482
5652,-0.6916850339419287,-0.3990712158591854,-0.6989215522209059
5653,-0.8570767153479235,-0.4599169343680166,-0.8773074147659963
5654,-0.9342595000040544,-0.6221721837248998,-0.9169487175537941
5655,-0.9728508923321199,-0.5613264652160687,-0.9830175555334573
5656,-1.0114422846601854,-0.7032998084033414,-0.9830175555334573
5657,-1.027981452800785,-0.7235817145729518,-0.9962313231293899
5658,-0.950798668144654,-0.7235817145729518,-0.9037349499578615
5659,-0.482188904161002,-0.6627359960641206,-0.36197047852462405
5660,0.5211872963686996,-0.5004807467072374,0.7876273023215139
5661,1.1827540219926789,-0.31794359118074383,1.5209914038957744
5662,-0.008066084130483648,-0.27737977884152304,0.08069073593911874
5663,-0.4105191755517376,0.1282583445506849,-0.5337494572717482
5664,-0.2837188864738083,0.04713071987224332,-0.35536359472665774
5665,0.09668198075997972,0.2499497815683473,0.03444254935335457
5666,0.15732559727551113,0.2499497815683473,0.10711827113098399
5667,-0.041144420411682606,0.3919231247556201,-0.17697773218156737
5668,0.16835170936924412,0.4122050309252305,0.06747696834318613
5669,0.5101611842749667,0.4122050309252305,0.47710376381709735
5670,2.2136955027567127,0.6353059987909448,2.4459551356110576
5671,1.971121036694587,0.49333265560367207,2.201500435086304
5672,0.9787709482586185,0.2905135939075681,1.0783301894320316
5673,0.48259590404063424,0.2905135939075681,0.48371064761506366
5674,0.06911670052564725,-0.03399690480619827,0.09390450353505136
5675,-0.26166666228634233,-0.25709787267191264,-0.22983280256529784
5676,-0.6310414174263973,-0.33822549735035423,-0.6460664818371754
5677,-0.895668107675989,-0.5207626528768479,-0.9037349499578615
5678,-0.9728508923321199,-0.6018902775552895,-0.9698037879375246
5679,-0.9893900604727194,-0.683017902233731,-0.9631969041395583
5680,-1.0224683967539183,-0.683017902233731,-1.0028382069273563
5681,-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
5682,-0.8901550516291225,-0.7032998084033414,-0.8376661119781984
5683,-0.3884669513642717,-0.6424540898945102,-0.25626033775716306
5684,0.9236403877899536,-0.33822549735035423,1.2170747491893241
5685,1.6734160101637965,-0.03399690480619827,2.0165076887432476
5686,0.15732559727551113,0.04713071987224332,0.17318710911064708
